date,away_team,away_score,home_team,home_score,extra_innings
2011-08-21,Cam,1,LB,3,11
2011-08-21,CR,2,Bra,3,10
2011-08-21,KC,3,MBB,1,
2011-08-21,Men,5,Bro,8,
2011-08-21,Mil,5,FC,6,10
2011-08-21,MVM,2,Syr,11,
2011-08-21,NY,1,Hob,0,
2011-08-21,Rap,8,AC,4,
2011-08-21,SCH,8,Hun,10,
2011-08-21,Sio,4,Mon,5,10
2011-08-21,SR,4,Bal,5,13
2011-08-21,ToS,5,Arr,7,
2011-08-22,Cam,7,LB,2,
2011-08-22,CR,1,Bra,2,
2011-08-22,KC,5,MBB,6,
2011-08-22,Men,2,Bro,7,
2011-08-22,Mil,7,FC,3,
2011-08-22,MVM,5,Syr,3,
2011-08-22,NY,3,Hob,5,
2011-08-22,Rap,2,AC,0,
2011-08-22,SCH,2,Hun,1,
2011-08-22,Sio,6,Mon,3,
2011-08-22,SR,4,Bal,0,
2011-08-22,ToS,8,Arr,6,
2011-08-23,AC,4,MBB,0,
2011-08-23,Arr,4,Syr,5,
2011-08-23,Bra,9,LB,10,
2011-08-23,Bro,4,Hun,3,
2011-08-23,CR,1,Cam,2,
2011-08-23,FC,0,Hob,9,
2011-08-23,Men,13,SCH,3,
2011-08-23,Mil,3,NY,5,12
2011-08-23,Mon,7,Bal,8,11
2011-08-23,Rap,6,KC,1,
2011-08-23,Sio,4,SR,2,
2011-08-23,ToS,9,MVM,3,
2011-08-24,AC,1,MBB,14,
2011-08-24,Arr,7,Syr,3,
2011-08-24,Bra,4,LB,5,
2011-08-24,Bro,1,Hun,4,
2011-08-24,CR,5,Cam,10,
2011-08-24,FC,6,Hob,2,
2011-08-24,Men,1,SCH,0,
2011-08-24,Mil,1,NY,4,
2011-08-24,Mon,3,Bal,9,
2011-08-24,Rap,1,KC,4,
2011-08-24,Sio,2,SR,13,
2011-08-24,ToS,7,MVM,3,
2011-08-25,AC,7,MBB,6,
2011-08-25,Arr,7,Syr,4,11
2011-08-25,Bra,4,LB,5,
2011-08-25,Bro,3,Hun,2,
2011-08-25,CR,2,Cam,6,
2011-08-25,FC,3,Hob,1,
2011-08-25,Men,10,SCH,6,
2011-08-25,Mil,0,NY,8,
2011-08-25,Mon,0,Bal,6,
2011-08-25,Rap,11,KC,3,
2011-08-25,Sio,3,SR,1,
2011-08-25,ToS,1,MVM,5,
2011-08-26,AC,4,KC,5,
2011-08-26,Arr,0,MVM,1,
2011-08-26,Bal,6,Sio,5,14
2011-08-26,Bra,4,Cam,1,
2011-08-26,Bro,7,SCH,2,
2011-08-26,FC,3,NY,2,
2011-08-26,Hob,5,Mil,4,10
2011-08-26,Hun,0,Men,2,
2011-08-26,LB,1,CR,8,
2011-08-26,MBB,0,Rap,4,
2011-08-26,Mon,1,SR,6,
2011-08-26,Syr,1,ToS,3,
2011-08-27,AC,1,KC,6,
2011-08-27,Arr,4,MVM,3,13
2011-08-27,Bal,1,Sio,0,
2011-08-27,Bra,4,Cam,5,
2011-08-27,Bro,9,SCH,4,11
2011-08-27,FC,0,NY,1,
2011-08-27,Hob,1,Mil,9,
2011-08-27,Hun,1,Men,3,
2011-08-27,LB,6,CR,2,
2011-08-27,MBB,5,Rap,2,
2011-08-27,Mon,5,SR,2,
2011-08-27,Syr,8,ToS,6,
2011-08-28,AC,3,KC,1,
2011-08-28,Arr,0,MVM,2,
2011-08-28,Bal,0,Sio,7,
2011-08-28,Bra,5,Cam,6,
2011-08-28,Bro,7,SCH,0,
2011-08-28,FC,0,NY,3,
2011-08-28,Hob,6,Mil,1,
2011-08-28,Hun,10,Men,8,
2011-08-28,LB,3,CR,5,
2011-08-28,MBB,3,Rap,9,
2011-08-28,Mon,0,SR,2,
2011-08-28,Syr,4,ToS,5,
2011-08-30,Bal,6,Mon,3,
2011-08-30,Cam,4,CR,5,10
2011-08-30,Hob,6,FC,3,11
2011-08-30,Hun,3,Bro,7,
2011-08-30,KC,6,Rap,1,
2011-08-30,LB,4,Bra,7,
2011-08-30,MBB,7,AC,8,
2011-08-30,MVM,2,ToS,4,
2011-08-30,NY,8,Mil,3,
2011-08-30,SCH,0,Men,14,
2011-08-30,SR,1,Sio,10,
2011-08-30,Syr,3,Arr,1,
2011-08-31,Bal,4,Mon,2,
2011-08-31,Cam,7,CR,0,
2011-08-31,Hob,9,FC,5,
2011-08-31,Hun,3,Bro,0,
2011-08-31,KC,1,Rap,0,
2011-08-31,LB,2,Bra,9,
2011-08-31,MBB,5,AC,6,
2011-08-31,MVM,5,ToS,7,
2011-08-31,NY,9,Mil,3,
2011-08-31,SCH,5,Men,10,
2011-08-31,SR,6,Sio,0,
2011-08-31,Syr,5,Arr,8,
2011-09-01,Bal,11,Mon,2,
2011-09-01,Cam,4,CR,3,
2011-09-01,Hob,4,FC,2,
2011-09-01,Hun,0,Bro,1,
2011-09-01,KC,3,Rap,2,11
2011-09-01,LB,2,Bra,4,
2011-09-01,MBB,0,AC,1,
2011-09-01,MVM,1,ToS,5,
2011-09-01,NY,8,Mil,7,
2011-09-01,SCH,5,Men,7,
2011-09-01,SR,4,Sio,7,
2011-09-01,Syr,5,Arr,7,
2011-09-02,Cam,7,Bra,8,
2011-09-02,CR,4,LB,6,
2011-09-02,KC,5,AC,3,
2011-09-02,Men,6,Hun,3,
2011-09-02,Mil,0,Hob,3,
2011-09-02,MVM,2,Arr,1,
2011-09-02,NY,6,FC,3,
2011-09-02,Rap,7,MBB,1,
2011-09-02,SCH,1,Bro,6,
2011-09-02,Sio,4,Bal,10,
2011-09-02,SR,3,Mon,8,
2011-09-02,ToS,1,Syr,0,
2011-09-03,Cam,9,Bra,3,
2011-09-03,CR,3,LB,1,11
2011-09-03,KC,11,AC,4,
2011-09-03,Men,6,Hun,9,
2011-09-03,Mil,1,Hob,6,
2011-09-03,MVM,4,Arr,3,10
2011-09-03,NY,9,FC,3,
2011-09-03,Rap,15,MBB,8,
2011-09-03,SCH,1,Bro,2,
2011-09-03,Sio,4,Bal,10,
2011-09-03,SR,3,Mon,2,
2011-09-03,ToS,4,Syr,6,
2011-09-04,AC,7,Men,3,
2011-09-04,Bal,2,Cam,5,
2011-09-04,KC,10,Hob,5,
2011-09-04,MBB,4,SCH,6,
2011-09-04,Mil,0,Bro,4,
2011-09-04,Mon,1,CR,2,11
2011-09-04,MVM,4,LB,3,10
2011-09-04,NY,6,Hun,8,
2011-09-04,Rap,11,FC,4,
2011-09-04,Sio,1,Arr,3,
2011-09-04,SR,3,Syr,4,
2011-09-04,ToS,3,Bra,4,
2011-09-05,AC,1,Men,7,
2011-09-05,Bal,6,Cam,10,
2011-09-05,KC,2,Hob,3,16
2011-09-05,MBB,6,SCH,2,
2011-09-05,Mil,13,Bro,5,
2011-09-05,Mon,4,CR,1,
2011-09-05,MVM,3,LB,0,
2011-09-05,NY,7,Hun,2,
2011-09-05,Rap,5,FC,8,
2011-09-05,Sio,3,Arr,4,10
2011-09-05,SR,7,Syr,5,
2011-09-05,ToS,2,Bra,7,
2011-09-06,AC,1,Men,10,
2011-09-06,Bal,4,Cam,2,
2011-09-06,KC,8,Hob,14,
2011-09-06,MBB,2,SCH,3,
2011-09-06,Mil,2,Bro,7,
2011-09-06,Mon,1,CR,3,
2011-09-06,MVM,1,LB,3,
2011-09-06,NY,5,Hun,0,
2011-09-06,Rap,1,FC,2,
2011-09-06,Sio,6,Arr,3,
2011-09-06,SR,0,Syr,6,
2011-09-06,ToS,4,Bra,3,
2011-09-07,AC,6,MBB,7,
2011-09-07,Arr,0,Syr,1,
2011-09-07,Bra,8,LB,3,
2011-09-07,Bro,5,Hun,2,
2011-09-07,CR,7,Cam,5,
2011-09-07,FC,7,Hob,2,
2011-09-07,Men,6,SCH,2,
2011-09-07,Mil,1,NY,12,
2011-09-07,Mon,2,Bal,0,
2011-09-07,Rap,3,KC,7,
2011-09-07,Sio,8,SR,3,
2011-09-07,ToS,7,MVM,3,
2011-09-08,AC,10,MBB,7,
2011-09-08,Arr,11,Syr,3,
2011-09-08,Bra,10,LB,3,
2011-09-08,Bro,4,Hun,5,
2011-09-08,CR,1,Cam,0,
2011-09-08,FC,4,Hob,11,
2011-09-08,Men,2,SCH,1,
2011-09-08,Mil,1,NY,3,
2011-09-08,Mon,6,Bal,9,
2011-09-08,Rap,4,KC,5,
2011-09-08,Sio,4,SR,8,
2011-09-08,ToS,5,MVM,2,
2011-09-09,AC,4,MBB,8,
2011-09-09,Arr,3,Syr,2,
2011-09-09,Bra,6,LB,5,10
2011-09-09,Bro,5,Hun,1,
2011-09-09,CR,5,Cam,2,
2011-09-09,FC,0,Hob,2,
2011-09-09,Men,7,SCH,5,
2011-09-09,Mil,0,NY,9,
2011-09-09,Mon,4,Bal,8,
2011-09-09,Rap,9,KC,5,
2011-09-09,Sio,1,SR,7,
2011-09-09,ToS,4,MVM,2,
2011-09-11,AC,0,NY,4,
2011-09-11,Arr,6,LB,3,
2011-09-11,Bal,5,ToS,0,
2011-09-11,FC,6,Hun,5,
2011-09-11,Hob,1,Bro,5,
2011-09-11,KC,2,Men,3,
2011-09-11,MBB,7,Mil,0,
2011-09-11,Mon,1,MVM,8,
2011-09-11,Rap,3,SCH,4,
2011-09-11,Sio,2,Cam,0,
2011-09-11,SR,3,CR,2,
2011-09-11,Syr,3,Bra,0,
2011-09-12,AC,3,NY,5,
2011-09-12,Arr,2,LB,3,
2011-09-12,Bal,0,ToS,2,
2011-09-12,FC,6,Hun,7,
2011-09-12,Hob,2,Bro,5,
2011-09-12,KC,3,Men,2,
2011-09-12,MBB,8,Mil,4,
2011-09-12,Mon,7,MVM,2,14
2011-09-12,Rap,7,SCH,1,
2011-09-12,Sio,4,Cam,5,
2011-09-12,SR,3,CR,0,
2011-09-12,Syr,5,Bra,2,
2011-09-13,AC,0,NY,1,
2011-09-13,Arr,2,LB,3,
2011-09-13,Bal,6,ToS,5,
2011-09-13,FC,0,Hun,6,
2011-09-13,Hob,0,Bro,4,
2011-09-13,KC,2,Men,0,
2011-09-13,MBB,6,Mil,7,12
2011-09-13,Mon,5,MVM,3,
2011-09-13,Rap,7,SCH,6,
2011-09-13,Sio,4,Cam,11,
2011-09-13,SR,6,CR,0,
2011-09-13,Syr,0,Bra,1,10
2011-09-14,Arr,12,Sio,8,
2011-09-14,Bra,6,ToS,0,
2011-09-14,Bro,9,Mil,3,
2011-09-14,Cam,4,Bal,3,
2011-09-14,CR,7,Mon,2,
2011-09-14,FC,3,Rap,6,
2011-09-14,Hob,0,KC,8,
2011-09-14,Hun,5,NY,7,
2011-09-14,LB,1,MVM,2,
2011-09-14,Men,6,AC,4,
2011-09-14,SCH,9,MBB,8,10
2011-09-14,Syr,2,SR,7,
2011-09-15,Arr,4,Sio,5,
2011-09-15,Bra,6,ToS,5,
2011-09-15,Bro,9,Mil,0,
2011-09-15,Cam,4,Bal,5,
2011-09-15,CR,1,Mon,0,
2011-09-15,FC,3,Rap,4,
2011-09-15,Hob,8,KC,15,
2011-09-15,Hun,2,NY,1,
2011-09-15,LB,2,MVM,1,12
2011-09-15,Men,13,AC,6,
2011-09-15,SCH,17,MBB,9,
2011-09-15,Syr,5,SR,6,
2011-09-16,Arr,2,Sio,11,
2011-09-16,Bra,20,ToS,4,
2011-09-16,Bro,8,Mil,1,
2011-09-16,Cam,3,Bal,2,10
2011-09-16,CR,3,Mon,1,
2011-09-16,FC,1,Rap,6,
2011-09-16,Hob,5,KC,3,
2011-09-16,Hun,2,NY,3,
2011-09-16,LB,4,MVM,5,
2011-09-16,Men,10,AC,1,
2011-09-16,SCH,3,MBB,5,
2011-09-16,Syr,5,SR,4,
2011-09-17,Arr,5,Mon,4,13
2011-09-17,Bra,4,Sio,2,
2011-09-17,Bro,2,Rap,1,10
2011-09-17,Cam,4,MVM,3,
2011-09-17,CR,9,ToS,6,
2011-09-17,FC,4,AC,2,
2011-09-17,Hob,7,MBB,8,12
2011-09-17,Hun,1,KC,5,
2011-09-17,LB,1,SR,5,
2011-09-17,Men,4,Mil,1,
2011-09-17,SCH,1,NY,5,
2011-09-17,Syr,2,Bal,3,
2011-09-18,Arr,8,Mon,4,10
2011-09-18,Bra,10,Sio,7,12
2011-09-18,Bro,2,Rap,7,
2011-09-18,Cam,1,MVM,2,10
2011-09-18,CR,6,ToS,5,
2011-09-18,FC,5,AC,4,10
2011-09-18,Hob,13,MBB,6,
2011-09-18,Hun,2,KC,3,
2011-09-18,LB,2,SR,3,
2011-09-18,Men,2,Mil,4,
2011-09-18,SCH,0,NY,9,
2011-09-18,Syr,4,Bal,6,
2011-09-19,Arr,8,Mon,5,
2011-09-19,Bra,5,Sio,4,
2011-09-19,Bro,4,Rap,0,
2011-09-19,Cam,10,MVM,1,
2011-09-19,CR,3,ToS,6,
2011-09-19,FC,2,AC,5,
2011-09-19,Hob,4,MBB,2,10
2011-09-19,Hun,2,KC,3,
2011-09-19,LB,4,SR,7,
2011-09-19,Men,2,Mil,0,
2011-09-19,SCH,2,NY,7,
2011-09-19,Syr,1,Bal,3,10
2011-09-21,Bra,2,Bal,6,
2011-09-21,Bro,5,MBB,7,
2011-09-21,Cam,4,Arr,5,
2011-09-21,CR,5,Syr,3,
2011-09-21,Hun,7,AC,4,
2011-09-21,LB,10,Mon,0,
2011-09-21,Men,3,Hob,9,
2011-09-21,Mil,5,KC,10,
2011-09-21,MVM,7,Sio,5,10
2011-09-21,NY,1,Rap,2,
2011-09-21,SCH,9,FC,3,
2011-09-21,ToS,4,SR,7,
2011-09-22,Bra,10,Bal,9,13
2011-09-22,Bro,7,MBB,1,
2011-09-22,Cam,7,Arr,3,
2011-09-22,CR,4,Syr,5,
2011-09-22,Hun,7,AC,1,
2011-09-22,LB,4,Mon,2,
2011-09-22,Men,0,Hob,9,
2011-09-22,Mil,8,KC,9,
2011-09-22,MVM,1,Sio,3,
2011-09-22,NY,3,Rap,2,
2011-09-22,SCH,3,FC,11,
2011-09-22,ToS,2,SR,3,17
2011-09-23,Bra,5,Bal,1,
2011-09-23,Bro,8,MBB,5,
2011-09-23,Cam,0,Arr,2,
2011-09-23,CR,3,Syr,2,
2011-09-23,Hun,11,AC,9,12
2011-09-23,LB,1,Mon,3,
2011-09-23,Men,6,Hob,3,
2011-09-23,Mil,1,KC,0,
2011-09-23,MVM,3,Sio,2,
2011-09-23,NY,6,Rap,5,
2011-09-23,SCH,2,FC,6,
2011-09-23,ToS,6,SR,5,
2011-09-24,Bra,9,Mon,7,11
2011-09-24,Bro,5,AC,2,
2011-09-24,Cam,4,Syr,5,
2011-09-24,CR,4,Arr,10,
2011-09-24,Hun,5,MBB,2,
2011-09-24,LB,1,Bal,4,
2011-09-24,Men,4,FC,1,
2011-09-24,Mil,1,Rap,3,
2011-09-24,MVM,1,SR,2,
2011-09-24,NY,1,KC,4,
2011-09-24,SCH,3,Hob,6,
2011-09-24,ToS,9,Sio,8,10
2011-09-25,Bra,0,Mon,1,
2011-09-25,Bro,5,AC,2,
2011-09-25,Cam,6,Syr,11,
2011-09-25,CR,1,Arr,5,
2011-09-25,Hun,2,MBB,6,
2011-09-25,LB,1,Bal,8,
2011-09-25,Men,3,FC,4,13
2011-09-25,Mil,1,Rap,0,
2011-09-25,MVM,1,SR,2,
2011-09-25,NY,2,KC,3,
2011-09-25,SCH,2,Hob,5,
2011-09-25,ToS,1,Sio,11,
2011-09-26,Bra,1,Mon,3,
2011-09-26,Bro,3,AC,4,
2011-09-26,Cam,6,Syr,0,
2011-09-26,CR,2,Arr,10,
2011-09-26,Hun,5,MBB,4,10
2011-09-26,LB,0,Bal,1,
2011-09-26,Men,2,FC,10,
2011-09-26,Mil,1,Rap,7,
2011-09-26,MVM,1,SR,4,
2011-09-26,NY,8,KC,4,
2011-09-26,SCH,2,Hob,9,
2011-09-26,ToS,6,Sio,8,
2011-09-27,Bra,1,Arr,0,
2011-09-27,Bro,10,FC,6,10
2011-09-27,Cam,3,SR,1,
2011-09-27,CR,3,Sio,2,
2011-09-27,Hun,4,Hob,2,
2011-09-27,LB,6,Syr,4,
2011-09-27,Men,2,Rap,9,
2011-09-27,Mil,6,AC,4,
2011-09-27,MVM,3,Bal,5,10
2011-09-27,NY,6,MBB,7,
2011-09-27,SCH,5,KC,8,10
2011-09-27,ToS,2,Mon,5,
2011-09-28,Bra,6,Arr,7,
2011-09-28,Bro,4,FC,3,
2011-09-28,Cam,4,SR,5,
2011-09-28,CR,4,Sio,5,11
2011-09-28,Hun,5,Hob,9,
2011-09-28,LB,1,Syr,9,
2011-09-28,Men,1,Rap,3,
2011-09-28,Mil,2,AC,8,
2011-09-28,MVM,2,Bal,3,
2011-09-28,NY,8,MBB,2,
2011-09-28,SCH,5,KC,9,
2011-09-28,ToS,4,Mon,3,
2011-09-29,Bra,3,Arr,5,
2011-09-29,Bro,4,FC,1,
2011-09-29,Cam,5,SR,2,
2011-09-29,CR,5,Sio,4,
2011-09-29,Hun,3,Hob,4,
2011-09-29,LB,2,Syr,4,
2011-09-29,Men,2,Rap,9,
2011-09-29,Mil,3,AC,4,
2011-09-29,MVM,3,Bal,1,
2011-09-29,NY,6,MBB,2,
2011-09-29,SCH,2,KC,1,
